6385,"פָּלַג","pâlag","paw-lag'","a primitive root;","to split (literally or figuratively)","divide."
6386,"פְּלַג","pᵉlag","pel-ag'","(Aramaic) corresponding to 6385 (פָּלַג)","{to split (literally or figuratively)}","divided."
6387,"פְּלַג","pᵉlag","pel-ag'","(Aramaic) from 6386 (פְּלַג);","a half","dividing."
6388,"פֶּלֶג","peleg","peh'-leg","from 6385 (פָּלַג);","a rill (i.e. small channel of water, as in irrigation)","river, stream."
6389,"פֶּלֶג","Peleg","peh'-leg","the same as 6388 (פֶּלֶג); earthquake;","Peleg, a son of Shem","Peleg."
6390,"פְּלַגָּה","pᵉlaggâh","pel-ag-gaw'","from 6385 (פָּלַג);","a runlet, i.e. gully","division, river."
6391,"פְּלֻגָּה","pᵉluggâh","pel-oog-gaw'","from 6385 (פָּלַג);","a section","division."
6392,"פְּלֻגָּה","pᵉluggâh","pel-oog-gaw'","(Aramaic) corresponding to 6391 (פְּלֻגָּה)","{a section}","division."
6393,"פְּלָדָה","pᵉlâdâh","pel-aw-daw'","from an unused root meaning to divide;","a cleaver, i.e. iron armature (of a chariot)","torch."
6394,"פִּלְדָּשׁ","Pildâsh","pil-dawsh'","of uncertain derivation;","Pildash, a relative of Abraham","Pildash."
6395,"פָּלָה","pâlâh","paw-law'","a primitive root;","to distinguish (literally or figuratively)","put a difference, show marvellous, separate, set apart, sever, make wonderfully."
6396,"פַּלּוּא","Pallûwʼ","pal-loo'","from 6395 (פָּלָה); distinguished;","Pallu, an Israelite","Pallu, Phallu."
6397,"פְּלוֹנִי","Pᵉlôwnîy","pel-o-nee'","patronymically from an unused name (from 6395 (פָּלָה)) meaning separate;","a Pelonite or inhabitant of an unknown Palon","Pelonite."
6398,"פָּלַח","pâlach","paw-lakh'","a primitive root;","to slice, i.e. break open or pierce","bring forth, cleave, cut, shred, strike through."
6399,"פְּלַח","pᵉlach","pel-akh'","(Aramaic) corresponding to 6398 (פָּלַח);","to serve or worship","minister, serve."
6400,"פֶּלַח","pelach","peh'-lakh","from 6398 (פָּלַח);","a slice","piece."
6401,"פִּלְחָא","Pilchâʼ","pil-khaw'","from 6400 (פֶּלַח); slicing;","Pilcha, an Israelite","Pilcha."
6402,"פׇּלְחָן","polchân","pol-khawn'","(Aramaic) from 6399 (פְּלַח);","worship","service."
6403,"פָּלַט","pâlaṭ","paw-lat'","a primitive root;","to slip out, i.e. escape; causatively, to deliver","calve, carry away safe, deliver, (cause to) escape."
6404,"פֶּלֶט","Peleṭ","peh'-let","from 6403 (פָּלַט); escape;","Pelet, the name of two Israelites","Pelet. See also 1046 (בֵּית פֶּלֶט)."
6405,"פַּלֵּט","pallêṭ","pal-late'","from 6403 (פָּלַט);","escape","deliverance, escape."
6406,"פַּלְטִי","Palṭîy","pal-tee'","from 6403 (פָּלַט); delivered;","Palti, the name of two Israelites","Palti, Phalti."
6407,"פַּלְטִי","Palṭîy","pal-tee'","patronymically from 6406 (פַּלְטִי);","a Paltite or descendant of Palti","Paltite."
6408,"פִּלְטַי","Pilṭay","pil-tah'-ee","for 6407 (פַּלְטִי);","Piltai, an Israelite","Piltai."
6409,"פַּלְטִיאֵל","Palṭîyʼêl","pal-tee-ale'","from the same as 6404 (פֶּלֶט) and 410 (אֵל); deliverance of God;","Paltiel, the name of two Israelites","Paltiel, Phaltiel."
6410,"פְּלַטְיָה","Pᵉlaṭyâh","pel-at-yaw'","or פְּלַטְיָהוּ; from 6403 (פָּלַט) and 3050 (יָהּ); Jah has delivered;","Pelatjah, the name of four Israelites","Pelatiah."
6411,"פְּלָיָה","Pᵉlâyâh","pel-aw-yaw'","or פְּלָאיָה; from 6381 (פָּלָא) and 3050 (יָהּ); Jah has distinguished;","Pelajah, the name of three Israelites","Pelaiah."
6412,"פָּלִיט","pâlîyṭ","paw-leet'","or פָּלֵיט; or פָּלֵט; from 6403 (פָּלַט);","a refugee","(that have) escape(-d, -th), fugitive."
6413,"פְּלֵיטָה","pᵉlêyṭâh","pel-ay-taw'","or פְּלֵטָה; feminine of 6412 (פָּלִיט);","deliverance; concretely, an escaped portion","deliverance, (that is) escape(-d), remnant."
6414,"פָּלִיל","pâlîyl","paw-leel'","from 6419 (פָּלַל);","a magistrate","judge."
6415,"פְּלִילָה","pᵉlîylâh","pel-ee-law'","feminine of 6414 (פָּלִיל);","justice","judgment."
6416,"פְּלִילִי","pᵉlîylîy","pel-ee-lee'","from 6414 (פָּלִיל);","judicial","judge."
6417,"פְּלִילִיָּה","pᵉlîylîyâh","pel-ee-lee-yaw'","feminine of 6416 (פְּלִילִי);","judicature","judgment."
6418,"פֶּלֶךְ","pelek","peh'-lek","from an unused root meaning to be round;","a circuit (i.e. district); also a spindle (as whirled); hence, a crutch","(di-) staff, participle"
6419,"פָּלַל","pâlal","paw-lal'","a primitive root;","to judge (officially or mentally); by extension, to intercede, pray","intreat, judge(-ment), (make) pray(-er, -ing), make supplication."
6420,"פָּלָל","Pâlâl","paw-lawl'","from 6419 (פָּלַל); judge;","Palal, an Israelite","Palal."
6421,"פְּלַלְיָה","Pᵉlalyâh","pel-al-yaw'","from 6419 (פָּלַל) and 3050 (יָהּ); Jah has judged;","Pelaljah, an Israelite","Pelaliah."
6422,"פַּלְמוֹנִי","palmôwnîy","pal-mo-nee'","probably for 6423 (פְּלֹנִי);","a certain one, i.e. so-and-so","certain."
6423,"פְּלֹנִי","pᵉlônîy","pel-o-nee'","from 6395 (פָּלָה);","such a one, i.e. a specified person","such."
6424,"פָּלַס","pâlaç","paw-las'","a primitive root;","properly, to roll flat, i.e. prepare (a road); also to revolve, i.e. weigh (mentally)","make, ponder, weigh."
6425,"פֶּלֶס","peleç","peh'-les","from 6424 (פָּלַס);","a balance","scales, weight."
6426,"פָּלַץ","pâlats","paw-lats'","a primitive root;","properly, perhaps to rend, i.e. (by implication) to quiver","tremble."
6427,"פַּלָּצוּת","pallâtsûwth","pal-law-tsooth'","from 6426 (פָּלַץ);","affright","fearfulness, horror, trembling."
6428,"פָּלַשׁ","pâlash","paw-lash'","a primitive root;","to roll (in dust)","roll (wallow) self."
6429,"פְּלֶשֶׁת","Pᵉlesheth","pel-eh'-sheth","from 6428 (פָּלַשׁ); rolling, i.e. migratory;","Pelesheth, a region of Syria","Palestina, Palestine, Philistia, Philistines."
6430,"פְּלִשְׁתִּי","Pᵉlishtîy","pel-ish-tee'","patrial from 6429 (פְּלֶשֶׁת);","a Pelishtite or inhabitant of Pelesheth","Philistine."
6431,"פֶּלֶת","Peleth","peh'-leth","from an unused root meaning to flee; swiftness;","Peleth, the name of two Israelites","Peleth."
6432,"פְּלֵתִי","Pᵉlêthîy","pel-ay-thee'","from the same form as 6431 (פֶּלֶת);","a courier (collectively) or official messenger","Pelethites."
6433,"פֻּם","pum","poom","(Aramaic) probably for 6310 (פֶּה);","the mouth (literally or figuratively)","mouth."
6434,"פֵּן","pên","pane","from an unused root meaning to turn;","an angle (of a street or wall)","corner."
6435,"פֵּן","pên","pane","from 6437 (פָּנָה);","properly, removal; used only (in the construction) adverb as conjunction, lest","(lest) (peradventure), that...not."
6436,"פַּנַּג","pannag","pan-nag'","of uncertain derivation;","probably pastry","Pannag."
6437,"פָּנָה","pânâh","paw-naw'","a primitive root;","to turn; by implication, to face, i.e. appear, look, etc.","appear, at (even-) tide, behold, cast out, come on, [idiom] corner, dawning, empty, go away, lie, look, mark, pass away, prepare, regard, (have) respect (to), (re-) turn (aside, away, back, face, self), [idiom] right (early)."
6438,"פִּנָּה","pinnâh","pin-naw'","feminine of 6434 (פֵּן);","an angle; by implication, a pinnacle; figuratively, a chieftain","bulwark, chief, corner, stay, tower."
6439,"פְּנוּאֵל","Pᵉnûwʼêl","pen-oo-ale'","or (more properly,) פְּנִיאֵל; from 6437 (פָּנָה) and 410 (אֵל); face of God;","Penuel or Peniel, a place East of Jordan; also (as Penuel) the name of two Israelites","Peniel, Penuel."
6440,"פָּנִים","pânîym","paw-neem'","plural (but always as singular) of an unused noun פָּנֶה; from 6437 (פָּנָה));","the face (as the part that turns); used in a great variety of applications (literally and figuratively); also (with prepositional prefix) as a preposition (before, etc.)","[phrase] accept, a-(be-) fore(-time), against, anger, [idiom] as (long as), at, [phrase] battle, [phrase] because (of), [phrase] beseech, countenance, edge, [phrase] employ, endure, [phrase] enquire, face, favour, fear of, for, forefront(-part), form(-er time, -ward), from, front, heaviness, [idiom] him(-self), [phrase] honourable, [phrase] impudent, [phrase] in, it, look(-eth) (-s), [idiom] me, [phrase] meet, [idiom] more than, mouth, of, off, (of) old (time), [idiom] on, open, [phrase] out of, over against, the partial, person, [phrase] please, presence, propect, was purposed, by reason of, [phrase] regard, right forth, [phrase] serve, [idiom] shewbread, sight, state, straight, [phrase] street, [idiom] thee, [idiom] them(-selves), through ([phrase] -out), till, time(-s) past, (un-) to(-ward), [phrase] upon, upside ([phrase] down), with(-in, [phrase] -stand), [idiom] ye, [idiom] you."
6441,"פְּנִימָה","pᵉnîymâh","pen-ee'-maw","from 6440 (פָּנִים) with directive enclitic;","faceward, i.e. indoors","(with-) in(-ner part, -ward)."
6442,"פְּנִימִי","pᵉnîymîy","pen-ee-mee'","from 6440 (פָּנִים);","interior","(with-) in(-ner, -ward)."
6443,"פָּנִין","pânîyn","paw-neen'","or פָּנִי; from the same as 6434 (פֵּן);","probably a pearl (as round)","ruby."
6444,"פְּנִנָּה","Pᵉninnâh","pen-in-naw'","probably feminine from 6443 (פָּנִין) contr.;","Peninnah, an Israelitess","Peninnah."
6445,"פָּנַק","pânaq","paw-nak'","a primitive root;","to enervate","bring up."
6446,"פַּס","paç","pas","from 6461 (פָּסַס); properly, the palm (of the hand) or sole (of the foot) (compare 6447 (פַּס)); by implication (plural)","a long and sleeved tunic (perhaps simply a wide one; from the original sense of the root, i.e. of many breadths)","(divers) colours."
6447,"פַּס","paç","pas","(Aramaic) from a root corresponding to 6461 (פָּסַס);","the palm (of the hand, as being spread out)","participle"
6448,"פָּסַג","pâçag","paw-sag'","a primitive root;","to cut up, i.e. (figuratively) contemplate","consider."
6449,"פִּסְגָּה","Piçgâh","pis-gaw'","from 6448 (פָּסַג); a cleft;","Pisgah, a Mountain East of Jordan","Pisgah."
6450,"פַּס דַּמִּים","Paç Dammîym","pas dam-meem'","from 6446 (פַּס) and the plural of 1818 (דָּם); palm (i.e. dell) of bloodshed;","Pas-Dammim, a place in Palestine","Pas-dammim. Compare 658 (אֶפֶס דַּמִּים)."
6451,"פִּסָּה","piççâh","pis-saw'","from 6461 (פָּסַס);","expansion, i.e. abundance","handful."
6452,"פָּסַח","pâçach","paw-sakh'","a primitive root;","to hop, i.e. (figuratively) skip over (or spare); by implication, to hesitate; also (literally) to limp, to dance","halt, become lame, leap, pass over."
6453,"פֶּסַח","peçach","peh'-sakh","from 6452 (פָּסַח);","a pretermission, i.e. exemption; used only techically of the Jewish Passover (the festival or the victim)","passover (offering)."
6454,"פָּסֵחַ","Pâçêach","paw-say'-akh","from 6452 (פָּסַח); limping;","Paseach, the name of two Israelites","Paseah, Phaseah."
6455,"פִּסֵּחַ","piççêach","pis-say'-akh","from 6452 (פָּסַח);","lame","lame."
6456,"פְּסִיל","pᵉçîyl","pes-eel'","from 6458 (פָּסַל);","an idol","carved (graven) image, quarry."
6457,"פָּסַךְ","Pâçak","paw-sak'","from an unused root meaning to divide; divider;","Pasak, an Israelite","Pasach."
6458,"פָּסַל","pâçal","paw-sal'","a primitive root;","to carve, whether wood or stone","grave, hew."
6459,"פֶּסֶל","peçel","peh'-sel","from 6458 (פָּסַל);","an idol","carved (graven) image."
6460,"פְּסַנְטֵרִין","pᵉçanṭêrîyn","pes-an-tay-reen'","(Aramaic) or פְּסַנְתֵּרִין; a transliteration of the Greek,","psalterion; a lyre","psaltery."
6461,"פָּסַס","pâçaç","paw-sas'","a primitive root;","probably to disperse, i.e. (intransitive) disappear","cease."
6462,"פִּסְפָּה","Piçpâh","pis-paw'","perhaps from 6461 (פָּסַס); dispersion;","Pispah, an Israelite","Pispah."
6463,"פָּעָה","pâʻâh","paw-aw'","a primitive root;","to scream","cry."
6464,"פָּעוּ","Pâʻûw","paw-oo'","or פָּעִי; from 6463 (פָּעָה); screaming;","Pau or Pai, a place in Edom","Pai, Pau."
6465,"פְּעוֹר","Pᵉʻôwr","peh-ore'","from 6473 (פָּעַר); a gap; also 1187 (בַּעַל פְּעוֹר))","Peor, a mountain East of Jordan; Baal Peor,  (for a deity worshipped there","Peor. See also 1047 (בֵּית פְּעוֹר)."
6466,"פָּעַל","pâʻal","paw-al'","a primitive root;","to do or make (systematically and habitually), especially to practise","commit, (evil-) do(-er), make(-r), ordain, work(-er)."
6467,"פֹּעַל","pôʻal","po'-al","from 6466 (פָּעַל);","an act or work (concretely)","act, deed, do, getting, maker, work."
6468,"פְּעֻלָּה","pᵉʻullâh","peh-ool-law'","feminine passive participle of 6466 (פָּעַל);","(abstractly) work","labour, reward, wages, work."
6469,"פְּעֻלְּתַי","Pᵉʻullᵉthay","peh-ool-leh-thah'-ee","from 6468 (פְּעֻלָּה); laborious;","Peullethai, an Israelite","Peulthai."
6470,"פָּעַם","pâʻam","paw-am'","a primitive root;","to tap, i.e. beat regularly; hence (generally) to impel or agitate","move, trouble."
6471,"פַּעַם","paʻam","pah'-am","or (feminine) פַּעֲמָה; from 6470 (פָּעַם);","a stroke, literally or figuratively (in various applications, as follow)","anvil, corner, foot(-step), going, (hundred-) fold, [idiom] now, (this) [phrase] once, order, rank, step, [phrase] thrice, (often-), second, this, two) time(-s), twice, wheel."
6472,"פַּעֲמֹן","paʻămôn","pah-am-one'","from 6471 (פַּעַם);","a bell (as struck)","bell."
6473,"פָּעַר","pâʻar","paw-ar'","a primitive root;","to yawn, i.e. open wide (literally or figuratively)","gape, open (wide)."
6474,"פַּעֲרַי","Paʻăray","pah-ar-ah'-ee","from 6473 (פָּעַר); yawning;","Paarai, an Israelite","Paarai."
6475,"פָּצָה","pâtsâh","paw-tsaw'","a primitive root;","to rend, i.e. open (especially the mouth)","deliver, gape, open, rid, utter."
6476,"פָּצַח","pâtsach","paw-tsakh'","a primitive root;","to break out (in joyful sound)","break (forth, forth into joy), make a loud noise."
6477,"פְּצִירָה","pᵉtsîyrâh","pets-ee-raw'","from 6484 (פָּצַר);","bluntness","[phrase] file."
6478,"פָּצַל","pâtsal","paw-tsal'","a primitive root;","to peel","pill."
6479,"פְּצָלָה","pᵉtsâlâh","pets-aw-law'","from 6478 (פָּצַל);","a peeling","strake."
6480,"פָּצַם","pâtsam","paw-tsam'","a primitive root;","to rend (by earthquake)","break."
6481,"פָּצַע","pâtsaʻ","paw-tsah'","a primitive root;","to split, i.e. wound","wound."
6482,"פֶּצַע","petsaʻ","peh'-tsah","from 6481 (פָּצַע);","a wound","wound(-ing)."
6483,"פִּצֵּץ","Pitstsêts","pits-tsates'","from an unused root meaning to dissever; dispersive;","Pitstsets, a priest","Apses (including the article)."
6484,"פָּצַר","pâtsar","paw-tsar'","a primitive root;","to peck at, i.e. (figuratively) stun or dull","press, urge, stubbornness."
6485,"פָּקַד","pâqad","paw-kad'","a primitive root;","to visit (with friendly or hostile intent); by analogy, to oversee, muster, charge, care for, miss, deposit, etc.","appoint, [idiom] at all, avenge, bestow, (appoint to have the, give a) charge, commit, count, deliver to keep, be empty, enjoin, go see, hurt, do judgment, lack, lay up, look, make, [idiom] by any means, miss, number, officer, (make) overseer, have (the) oversight, punish, reckon, (call to) remember(-brance), set (over), sum, [idiom] surely, visit, want."
